Scenario,InitialDiff,ResourceOverlap,FracRefuge,FightingDiff,MutationRate,BaseNestlSurv,NestSurvSpeciesModifier,Replicates_ALL,Replicates_NF,Replicates_nf_1K,Replicates_nf_end,Pr_Coexist,Pr_Sp1_Extinct,Pr_Sp2_Extinct,Coexistence_outcome,Mean_coexistence,dZ1_1K,dZ2_1K,dMu1_1K,dMu2_1K,dSig1_1K,dSig2_1K,dZ1Mu1_1K,dZ2Mu2_1K,dZ1Mu2_1K,dZ2Mu1_1K,Pr_Divergence_1K,Pr_Sp1diverging_1K,Pr_Sp2diverging_1K,Pr_Convergence_1K,Pr_Sp1converging_1K,Pr_Sp2converging_1K,Pr_Sp1chasing2_1K,Pr_Sp2chasing1_1K,Pr_Stasis_1K,Pr_Z1diverging_1K,Pr_Z2diverging_1K,Pr_Mu1diverging_1K,Pr_Mu2diverging_1K,Pr_Z1converging_1K,Pr_Z2converging_1K,Pr_Mu1converging_1K,Pr_Mu2converging_1K,Pr_Z1Mu2diverging_1K,Pr_Z2Mu1diverging_1K,Pr_Z2Mu1converging_1K,Pr_Z1Mu2converging_1K,Pr_Z1Z2diverging_1K,Pr_Mu1Mu2diverging_1K,Pr_Z1Z2converging_1K,Pr_Mu1Mu2converging_1K,Pr_Z1chasingMu2_1K,Pr_Z2chasingMu1_1K,Pr_Mu1chasingZ2_1K,Pr_Mu2chasingZ1_1K,Trait_outcome_1K,dZ1,dZ2,dMu1,dMu2,dSig1,dSig2,dZ1Mu1,dZ2Mu2,dZ1Mu2,dZ2Mu1,Pr_Divergence,Pr_Sp1diverging,Pr_Sp2diverging,Pr_Convergence,Pr_Sp1converging,Pr_Sp2converging,Pr_Sp1chasing2,Pr_Sp2chasing1,Pr_Stasis,Pr_Z1diverging,Pr_Z2diverging,Pr_Mu1diverging,Pr_Mu2diverging,Pr_Z1converging,Pr_Z2converging,Pr_Mu1converging,Pr_Mu2converging,Pr_Z1Mu2diverging,Pr_Z2Mu1diverging,Pr_Z2Mu1converging,Pr_Z1Mu2converging,Pr_Z1Z2diverging,Pr_Mu1Mu2diverging,Pr_Z1Z2converging,Pr_Mu1Mu2converging,Pr_Z1chasingMu2,Pr_Z2chasingMu1,Pr_Mu1chasingZ2,Pr_Mu2chasingZ1,Trait_outcome
684,1,0.25,0.05,0,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-1.68918530221429,2.32079240471429,-1.7308970085,2.27513450742857,0.5453816665,0.353975416428571,0.0679616011428571,0.103829251928571,5.19483370457143,5.21132010671429,0.928571428571429,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.68918530221429,2.32079240471429,-1.7308970085,2.27513450742857,0.5453816665,0.353975416428571,0.0679616011428571,0.103829251928571,5.19483370457143,5.21132010671429,0.928571428571429,0,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
685,1,0.25,0.1,-50,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-0.276031585384615,4.14056493684615,-0.224395397769231,3.80712817107692,0.932877001846154,0.253167903615385,0.136696217307692,0.156019848769231,5.18972794015385,5.46366721876923,0.0769230769230769,0,0.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.276031585384615,4.14056493684615,-0.224395397769231,3.80712817107692,0.932877001846154,0.253167903615385,0.136696217307692,0.156019848769231,5.18972794015385,5.46366721876923,0.0769230769230769,0,0.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
686,1,0.25,0.1,-25,1e-04,0.29167,0.023,13,12,12,12,1,0,0,Coexist,8999,-0.254697206166667,4.22173698916667,-0.294646232083333,3.8577283155,0.937523745833333,0.281160337666667,0.0655675893333333,0.543554460083333,4.9112995265,5.4181554595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,-0.254697206166667,4.22173698916667,-0.294646232083333,3.8577283155,0.937523745833333,0.281160337666667,0.0655675893333333,0.543554460083333,4.9112995265,5.4181554595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
687,1,0.25,0.1,-15,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-0.208507313846154,3.95276312353846,-0.290659558538462,3.80788340669231,0.856422811153846,0.315470286615385,0.0709803643076923,0.0983270830769231,5.08473044015385,5.18234053823077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,-0.208507313846154,3.95276312353846,-0.290659558538462,3.80788340669231,0.856422811153846,0.315470286615385,0.0709803643076923,0.0983270830769231,5.08473044015385,5.18234053823077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
688,1,0.25,0.1,-10,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-0.733377205692308,4.01101143192308,-0.766410610153846,3.46421161815385,0.798680243461538,0.272656117,0.066513296,0.174506601,5.23402767207692,5.42350101284615,0.307692307692308,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.733377205692308,4.01101143192308,-0.766410610153846,3.46421161815385,0.798680243461538,0.272656117,0.066513296,0.174506601,5.23402767207692,5.42350101284615,0.307692307692308,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
689,1,0.25,0.1,-5,1e-04,0.29167,0.023,13,12,12,12,1,0,0,Coexist,8999,-0.951068437833333,3.3106203125,-0.94506618025,3.07429968191667,0.557361337,0.253535539416667,0.0852820304166667,0.120352708583333,5.00238148391667,5.09031593175,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.951068437833333,3.3106203125,-0.94506618025,3.07429968191667,0.557361337,0.253535539416667,0.0852820304166667,0.120352708583333,5.00238148391667,5.09031593175,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
690,1,0.25,0.1,0,1e-04,0.29167,0.023,13,12,12,12,1,0,0,Coexist,8999,-1.79956311025,2.26974718091667,-1.77899580933333,2.29256811158333,0.689142534583333,0.439442479083333,0.0550879386666667,0.08516193625,5.16801048241667,5.22701329616667,0.916666666666667,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.79956311025,2.26974718091667,-1.77899580933333,2.29256811158333,0.689142534583333,0.439442479083333,0.0550879386666667,0.08516193625,5.16801048241667,5.22701329616667,0.916666666666667,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
691,1,0.25,0.15,-50,1e-04,0.29167,0.023,14,13,13,13,1,0,0,Coexist,8999,-0.337859521846154,4.13120982492308,-0.145497211307692,3.66291182238462,0.961276560384615,0.0480958852307692,0.0680913925384615,0.700894516230769,4.82234860076923,5.51106370792308,0.0769230769230769,0,0.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.337859521846154,4.13120982492308,-0.145497211307692,3.66291182238462,0.961276560384615,0.0480958852307692,0.0680913925384615,0.700894516230769,4.82234860076923,5.51106370792308,0.0769230769230769,0,0.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
692,1,0.25,0.15,-25,1e-04,0.29167,0.023,16,16,16,16,1,0,0,Coexist,8999,-0.255177768,4.2508594285,-0.146618346375,4.065910937875,0.9624907040625,0.30324130375,0.083739207,0.1702814105,5.2806240503125,5.4428776089375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,-0.255177768,4.2508594285,-0.146618346375,4.065910937875,0.9624907040625,0.30324130375,0.083739207,0.1702814105,5.2806240503125,5.4428776089375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
693,1,0.25,0.15,-15,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-0.288340804928571,4.13287785878571,-0.399435628142857,4.01108640778571,1.01758323471429,0.308740248428571,0.100487004785714,0.1564240655,5.36735325057143,5.52582406392857,0.0714285714285714,0,0.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.288340804928571,4.13287785878571,-0.399435628142857,4.01108640778571,1.01758323471429,0.308740248428571,0.100487004785714,0.1564240655,5.36735325057143,5.52582406392857,0.0714285714285714,0,0.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
694,1,0.25,0.15,-10,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-0.509593373857143,3.72333784714286,-0.447066728642857,3.57038086292857,0.702362840785714,0.198737452428571,0.0838696859285714,0.148598102428571,4.9983304155,5.11240701171429,0.214285714285714,0,0.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.509593373857143,3.72333784714286,-0.447066728642857,3.57038086292857,0.702362840785714,0.198737452428571,0.0838696859285714,0.148598102428571,4.9983304155,5.11240701171429,0.214285714285714,0,0.785714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
695,1,0.25,0.15,-5,1e-04,0.29167,0.023,14,13,13,13,1,0,0,Coexist,8999,-1.06820320376923,2.90563301469231,-1.24596885515385,2.90058441861538,0.740486259692308,0.249195171538462,0.0775970544615385,0.131921706923077,5.02227665176923,5.17468994107692,0.692307692307692,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.06820320376923,2.90563301469231,-1.24596885515385,2.90058441861538,0.740486259692308,0.249195171538462,0.0775970544615385,0.131921706923077,5.02227665176923,5.17468994107692,0.692307692307692,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
696,1,0.25,0.15,0,1e-04,0.29167,0.023,14,13,12,12,0.923076923076923,0.0769230769230769,0,Coexist_or_sp1_extinct,8314.38461538462,-1.98681433058333,2.10240263975,-2.04109635991667,2.07343320675,0.60610506575,0.383076803833333,0.09704662125,0.0796834958333333,5.145264595,5.17205763908333,0.916666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence,-1.98681433058333,2.10240263975,-2.04109635991667,2.07343320675,0.60610506575,0.383076803833333,0.09704662125,0.0796834958333333,5.145264595,5.17205763908333,0.916666666666667,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp1diverging_Divergence
697,1,0.25,0.25,-50,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-0.177975108714286,3.90037595664286,-0.280844316714286,3.8495717545,0.940236629785714,0.152618922714286,0.0936553034285714,0.106440113,5.10999933635714,5.23953154714286,0.0714285714285714,0,0.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.177975108714286,3.90037595664286,-0.280844316714286,3.8495717545,0.940236629785714,0.152618922714286,0.0936553034285714,0.106440113,5.10999933635714,5.23953154714286,0.0714285714285714,0,0.928571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
698,1,0.25,0.25,-25,1e-04,0.29167,0.023,12,12,12,12,1,0,0,Coexist,8999,-0.260010913333333,4.1061280885,-0.210261167583333,3.93477455416667,0.8996800105,0.2586414815,0.081507322,0.220398802416667,5.11325028416667,5.27588898958333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,-0.260010913333333,4.1061280885,-0.210261167583333,3.93477455416667,0.8996800105,0.2586414815,0.081507322,0.220398802416667,5.11325028416667,5.27588898958333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
699,1,0.25,0.25,-15,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-0.5430347345,3.54000477964286,-0.527806626857143,3.66872398978571,0.938074389642857,0.163087927142857,0.104732883214286,0.188484727642857,4.97562122835714,5.20293484164286,0.285714285714286,0,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.5430347345,3.54000477964286,-0.527806626857143,3.66872398978571,0.938074389642857,0.163087927142857,0.104732883214286,0.188484727642857,4.97562122835714,5.20293484164286,0.285714285714286,0,0.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
700,1,0.25,0.25,-10,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-0.814909532285714,3.34765206978571,-0.735845531928571,3.03198477585714,0.723575086642857,0.137367345571429,0.072823584,0.151544060071429,5.01575610407143,5.15479839507143,0.428571428571429,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.814909532285714,3.34765206978571,-0.735845531928571,3.03198477585714,0.723575086642857,0.137367345571429,0.072823584,0.151544060071429,5.01575610407143,5.15479839507143,0.428571428571429,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
701,1,0.25,0.25,-5,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-1.22139356764286,2.99646012414286,-1.08458157385714,2.75313832407143,0.657454473928571,0.272540758571429,0.0548900775,0.0654758587142857,5.03943933007143,5.09213282685714,0.714285714285714,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.22139356764286,2.99646012414286,-1.08458157385714,2.75313832407143,0.657454473928571,0.272540758571429,0.0548900775,0.0654758587142857,5.03943933007143,5.09213282685714,0.714285714285714,0,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
702,1,0.25,0.25,0,1e-04,0.29167,0.023,14,14,13,13,0.928571428571429,0.0714285714285714,0,Coexist_or_sp1_extinct,8359.71428571429,-1.77005114015385,2.06953351546154,-1.91288550630769,2.14271262446154,0.416012952692308,0.211478162461538,0.0884031252307692,0.106612472846154,4.96408514707692,5.02955129053846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divergence,-1.77005114015385,2.06953351546154,-1.91288550630769,2.14271262446154,0.416012952692308,0.211478162461538,0.0884031252307692,0.106612472846154,4.96408514707692,5.02955129053846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divergence
703,1,0.25,0.35,-50,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-0.391570359384615,3.53475354623077,-0.531665403615385,3.73566971523077,0.859565879230769,0.0665744209230769,0.0989935843846154,0.115290831923077,5.06923546838462,5.16186616776923,0.153846153846154,0,0.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.391570359384615,3.53475354623077,-0.531665403615385,3.73566971523077,0.859565879230769,0.0665744209230769,0.0989935843846154,0.115290831923077,5.06923546838462,5.16186616776923,0.153846153846154,0,0.846153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
704,1,0.25,0.35,-25,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-0.301178554307692,3.07741225984615,-0.341791811923077,3.12910929784615,0.633252580692308,-0.0169237535384615,0.100192487692308,0.104398439538462,4.626456953,4.76606586053846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,-0.301178554307692,3.07741225984615,-0.341791811923077,3.12910929784615,0.633252580692308,-0.0169237535384615,0.100192487692308,0.104398439538462,4.626456953,4.76606586053846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
705,1,0.25,0.35,-15,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-0.491396254076923,3.58730007146154,-0.516377128615385,3.63442270084615,0.929515001384615,0.179050865923077,0.122973298846154,0.120262065384615,5.06422712261538,5.23456290846154,0.230769230769231,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.491396254076923,3.58730007146154,-0.516377128615385,3.63442270084615,0.929515001384615,0.179050865923077,0.122973298846154,0.120262065384615,5.06422712261538,5.23456290846154,0.230769230769231,0,0.769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
706,1,0.25,0.35,-10,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-0.715525024230769,3.38780395138462,-0.696110847923077,3.09198545376923,0.678775716846154,0.0937304089230769,0.0835065911538461,0.0774108249230769,4.83585455838462,4.94652896253846,0.307692307692308,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.715525024230769,3.38780395138462,-0.696110847923077,3.09198545376923,0.678775716846154,0.0937304089230769,0.0835065911538461,0.0774108249230769,4.83585455838462,4.94652896253846,0.307692307692308,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
707,1,0.25,0.35,-5,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.26850702907692,2.62600017015385,-1.328383629,2.34150112923077,0.475381760076923,0.0729664296923077,0.0820581263076923,0.0927282631538461,4.81573817346154,4.933815181,0.692307692307692,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.26850702907692,2.62600017015385,-1.328383629,2.34150112923077,0.475381760076923,0.0729664296923077,0.0820581263076923,0.0927282631538461,4.81573817346154,4.933815181,0.692307692307692,0,0.307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
708,1,0.25,0.35,0,1e-04,0.29167,0.023,13,13,8,8,0.615384615384615,0.384615384615385,0,Coexist_or_sp1_extinct,5562.07692307692,-2.21020589175,1.7563135165,-2.176403318,1.82807767425,0.3914229665,0.160537872,0.05955522025,0.10833360025,4.920496229375,4.94618504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divergence,-2.21020589175,1.7563135165,-2.176403318,1.82807767425,0.3914229665,0.160537872,0.05955522025,0.10833360025,4.920496229375,4.94618504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divergence
709,1,0.25,0.45,-50,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-0.504863960461538,3.60397568961538,-0.420761169692308,3.42231946676923,0.881624955846154,0.110249690923077,0.0555073743846154,0.175721433538462,4.89330776907692,5.07931971530769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging,-0.504863960461538,3.60397568961538,-0.420761169692308,3.42231946676923,0.881624955846154,0.110249690923077,0.0555073743846154,0.175721433538462,4.89330776907692,5.07931971530769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging
710,1,0.25,0.45,-25,1e-04,0.29167,0.023,13,12,12,12,1,0,0,Coexist,8999,-0.556005995916667,3.67477476266667,-0.643632814416667,3.26778680741667,0.882645314,0.124418621583333,0.06963711125,0.145762154083333,4.92118321158333,5.0422662195,0.166666666666667,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.556005995916667,3.67477476266667,-0.643632814416667,3.26778680741667,0.882645314,0.124418621583333,0.06963711125,0.145762154083333,4.92118321158333,5.0422662195,0.166666666666667,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
711,1,0.25,0.45,-15,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-0.715366072076923,3.04532760446154,-0.715390615307692,3.09182144123077,0.782304077384615,0.0275767731538462,0.107280844923077,0.092441726,4.58033283653846,4.739930445,0.307692307692308,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.715366072076923,3.04532760446154,-0.715390615307692,3.09182144123077,0.782304077384615,0.0275767731538462,0.107280844923077,0.092441726,4.58033283653846,4.739930445,0.307692307692308,0,0.692307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
712,1,0.25,0.45,-10,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.05602565253846,2.77062232938462,-1.057304183,2.79691790761538,0.578486679307692,-0.0283265824615385,0.0900835099230769,0.097286524,4.70027909284615,4.81275014761538,0.538461538461538,0,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.05602565253846,2.77062232938462,-1.057304183,2.79691790761538,0.578486679307692,-0.0283265824615385,0.0900835099230769,0.097286524,4.70027909284615,4.81275014761538,0.538461538461538,0,0.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
713,1,0.25,0.45,-5,1e-04,0.29167,0.023,13,13,13,13,1,0,0,Coexist,8999,-1.64510903061538,2.16141505692308,-1.76862995484615,2.36807677338462,0.53253915,0.121473706846154,0.0611360403076923,0.191745721153846,4.81346437430769,4.87117854269231,0.846153846153846,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-1.64510903061538,2.16141505692308,-1.76862995484615,2.36807677338462,0.53253915,0.121473706846154,0.0611360403076923,0.191745721153846,4.81346437430769,4.87117854269231,0.846153846153846,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
714,1,0.25,0.45,0,1e-04,0.29167,0.023,13,11,10,10,0.909090909090909,0.0909090909090909,0,Coexist_or_sp1_extinct,8183.54545454545,-2.0895764469,1.785897434,-1.9692973508,1.5791970933,0.4275422213,0.2212553224,0.0416836625,0.1336070732,4.9078294952,5.022409643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divergence,-2.0895764469,1.785897434,-1.9692973508,1.5791970933,0.4275422213,0.2212553224,0.0416836625,0.1336070732,4.9078294952,5.022409643,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Divergence
715,1,0.25,0.5,-50,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-0.456023289714286,3.45341520028571,-0.580516823285714,3.17899593814286,0.765680479571429,0.113528198142857,0.0960625755714286,0.190187823642857,4.90384632678571,4.95538196185714,0.142857142857143,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.456023289714286,3.45341520028571,-0.580516823285714,3.17899593814286,0.765680479571429,0.113528198142857,0.0960625755714286,0.190187823642857,4.90384632678571,4.95538196185714,0.142857142857143,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
716,1,0.25,0.5,-25,1e-04,0.29167,0.023,12,12,12,12,1,0,0,Coexist,8999,-0.378277296416667,3.34752338266667,-0.422878873666667,3.43323422058333,0.677989256583333,0.0109723433333333,0.0694399216666667,0.0776077673333333,4.69422455116667,4.78691290608333,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.378277296416667,3.34752338266667,-0.422878873666667,3.43323422058333,0.677989256583333,0.0109723433333333,0.0694399216666667,0.0776077673333333,4.69422455116667,4.78691290608333,0.25,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
717,1,0.25,0.5,-15,1e-04,0.29167,0.023,14,14,14,14,1,0,0,Coexist,8999,-0.805573744,3.20366611364286,-0.821064588357143,2.95547367171429,0.746656205214286,0.125898980357143,0.0933418812857143,0.144598874857143,4.7090357035,4.91098870878571,0.428571428571429,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence,-0.805573744,3.20366611364286,-0.821064588357143,2.95547367171429,0.746656205214286,0.125898980357143,0.0933418812857143,0.144598874857143,4.7090357035,4.91098870878571,0.428571428571429,0,0.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sp2diverging_Divergence
